generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1766176103-MGzDrjfxyuYVkLf2A102,2025-12-19 20:28:23.273,0,,,0,0.007359,3674,737,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,7031,1058,,GenEval
gen-1766176101-sGHQxfDEyUvECgO3FaA8,2025-12-19 20:28:21.757,0.000661,,-0.000022,0,0,1771,660,576,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5131,4684,,GenEval
gen-1766176100-ukZnBR3dbZeksobmqzj7,2025-12-19 20:28:20.510,0,,,,0.005245,2644,194,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,2012,579,,GenEval
gen-1766176097-6pxDWExP6TQ3IwCc8ntB,2025-12-19 20:28:17.545,0.001873,,,0,0,2870,347,0,843,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,2272,557,,GenEval
gen-1766176092-20pDDXZjs6Jofav80eHc,2025-12-19 20:28:12.829,0,,-0.002688,0,0.004628,2526,283,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,4177,364,,GenEval
gen-1766176084-ZVuUX7numYchocKYMNM4,2025-12-19 20:28:04.435,0,,,0,0.022344,4058,678,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,6353,1818,,GenEval
gen-1766176080-KeKp4t7r7XdM9W1slAkK,2025-12-19 20:28:00.967,0.001365,,-0.000022,0,0,1003,2375,2291,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,20690,19987,,GenEval
gen-1766176078-Eq0iVnp8lqzCns4oISpt,2025-12-19 20:27:58.335,0.000663,,-0.000158,0,0,4615,503,0,1528,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,5179,690,,GenEval
gen-1766176073-ccbLulL0yzaa6vhINmV9,2025-12-19 20:27:53.360,0,,-0.003168,,0.006354,4586,379,0,2816,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,4092,586,,GenEval
gen-1766176063-qmkFes7uq7h9HUFL6s1U,2025-12-19 20:27:43.355,0,,,0,0.00883,5105,745,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,8345,1339,,GenEval
gen-1766176060-SoOY1zzsYskgpTtDVARE,2025-12-19 20:27:40.240,0.001848,,-0.000022,0,0,3951,2163,1934,152,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,20408,18518,,GenEval
gen-1766176056-OQ92hDjl87qwFpU2BCzZ,2025-12-19 20:27:36.449,0.000253,,-0.000022,0,0,364,407,345,153,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,3671,3313,,GenEval
gen-1766176046-HTkU8bXhEmIEJ1EGhHEX,2025-12-19 20:27:26.873,0,,-0.001536,0,0.011472,3840,666,0,1024,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,15777,483,,GenEval
gen-1766176042-ZFatVZAiqPTK0kAIjfGR,2025-12-19 20:27:22.373,0.001493,,-0.000103,0,0,4173,1524,1336,687,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,13695,12743,,GenEval
gen-1766176037-FhFGGEXg8sN80kUXXuiI,2025-12-19 20:27:17.064,0.00066,,-0.000022,0,0,1804,644,561,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5178,4750,,GenEval
gen-1766176034-7Of8xgWdOr7BAfnvgqrs,2025-12-19 20:27:14.176,0,,,0,0.020496,4387,489,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,10573,1907,,GenEval
gen-1766176023-DowPy8vz6hAwXB8G3oGa,2025-12-19 20:27:03.626,0,,,0,0.00925,4520,946,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,9311,767,,GenEval
gen-1766176021-h76BwKnojCc9S0OQ86kk,2025-12-19 20:27:01.499,0.001005,,-0.000022,0,0,1023,1647,1553,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15418,14953,,GenEval
gen-1766176017-kA4VrNFtCMVq4Z77eRNP,2025-12-19 20:26:57.759,0.000519,,-0.000022,0,0,1644,427,336,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,3594,3079,,GenEval
gen-1766176015-BNVm7tSJdwMkVPVD9z2K,2025-12-19 20:26:55.424,0,,,0,0.008665,4520,829,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,6946,723,,GenEval
gen-1766176012-c5hDuVjYgFnxM4b337AT,2025-12-19 20:26:52.558,0,,,,0.006476,3421,220,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,1980,659,,GenEval
gen-1766176007-x3avwlGdCa16XIjMftES,2025-12-19 20:26:47.747,0.002416,,,0,0,3624,467,0,843,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,4098,602,,GenEval
gen-1766176002-XwnGE14L8iQTClJUt0O2,2025-12-19 20:26:42.176,0,,-0.002688,0,0.00553,2525,396,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,4895,347,,GenEval
gen-1766175999-lnfBZggB2z9mi7aP9phB,2025-12-19 20:26:39.440,0.000958,,-0.000022,0,0,1003,1560,1475,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,17413,16850,,GenEval
gen-1766175988-5bH97BsMgcimvVEEn7CW,2025-12-19 20:26:28.768,0,,,0,0.033753,4896,1271,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,11415,1783,,GenEval
gen-1766175981-dP11bcN23KjKJUFIY8Y0,2025-12-19 20:26:21.054,0.001764,,-0.000022,0,0,4012,1970,1648,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,18204,15374,,GenEval
gen-1766175979-w1W0Vov6rGpOgoEWRAVT,2025-12-19 20:26:19.994,0.000818,,-0.000073,0,0,3383,793,0,702,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,7615,737,,GenEval
gen-1766175977-keTZR6Qszds4Cs9pOYHS,2025-12-19 20:26:17.991,0.000277,,-0.000054,0,0,363,519,424,362,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,2942,2455,,GenEval
gen-1766175974-YRLrHwdZ2WYLVerDRIiU,2025-12-19 20:26:14.568,0,,,,0.009203,3379,498,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,4767,450,,GenEval
gen-1766175960-LCL7EqQZ7YZP1QA18Yi1,2025-12-19 20:26:00.916,0.00091,,-0.000022,0,0,1124,1416,1242,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,16884,15882,,GenEval
gen-1766175960-WT7WJ9anVzh62BP6yIDU,2025-12-19 20:26:00.454,0,,,0,0.009343,3758,1117,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,12743,1101,,GenEval
gen-1766175935-RGXSyUzdbqjPXvBPSrez,2025-12-19 20:25:35.967,0,,,0,0.01184,2436,871,0,0,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,23917,329,,GenEval
gen-1766175930-vSi6J7erQtmTOkaXVZdz,2025-12-19 20:25:30.641,0.001725,,-0.000022,0,0,957,3113,2882,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,30154,27043,,GenEval
gen-1766175924-Evwwb941sppc6qOZ5llF,2025-12-19 20:25:24.871,0,,,0,0.016065,2905,490,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,9367,1562,,GenEval
gen-1766175918-QR9yeMWhqI3OvLPfs8r4,2025-12-19 20:25:18.638,0,,,0,0.006095,3225,574,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,4971,871,,GenEval
gen-1766175916-WlxAqLh2uzO69Ij7uTnl,2025-12-19 20:25:16.398,0,,,,0.004526,2245,172,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,1540,520,,GenEval
gen-1766175912-1erd59nXLLNDbuQg4bt6,2025-12-19 20:25:12.403,0.001518,,,0,0,2443,252,0,43,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,3310,625,,GenEval
gen-1766175907-K32mhpIImoRgRBQBcuqP,2025-12-19 20:25:07.485,0,,-0.002688,0,0.004394,2345,299,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,4435,336,,GenEval
gen-1766175898-nyf9Sr2gVs3DRI2Et7zB,2025-12-19 20:24:58.915,0.002825,,-0.000022,0,0,4629,3844,3627,151,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,31459,29944,,GenEval
gen-1766175897-mrTUViM7ARZhZudKzMLa,2025-12-19 20:24:57.520,0,,,0,0.022035,3800,709,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,8049,1720,,GenEval
gen-1766175894-fBwWEwTzQfLWATKGrnRC,2025-12-19 20:24:54.807,0.000318,,-0.000022,0,0,363,537,444,151,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,3948,3291,,GenEval
gen-1766175892-E5V1hPnGk2SwcWBDpTeR,2025-12-19 20:24:52.117,0.000511,,-0.000024,0,0,1804,512,0,238,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4588,482,,GenEval
gen-1766175889-xt9ub5Ta68R1YolujV5A,2025-12-19 20:24:48.951,0,,,,0.005078,1799,283,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,2448,370,,GenEval
gen-1766175880-BGoMhWQvambWGfCEN00C,2025-12-19 20:24:40.139,0,,,0,0.005323,2008,663,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,7529,1096,,GenEval
gen-1766175868-cC5OYfjNHgo6GpGJCblC,2025-12-19 20:24:28.672,0,,,0,0.006674,1241,524,0,0,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,10517,749,,GenEval
gen-1766175862-byvJ8nvoqjvGiArj3Tfz,2025-12-19 20:24:22.575,0.00168,,-0.000022,0,0,1558,2783,2559,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,32056,30371,,GenEval
gen-1766175860-148CnIVm81IFo5H9M3EQ,2025-12-19 20:24:20.785,0,,,0,0.010341,2012,287,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,6125,1639,,GenEval
gen-1766175854-THE2zqRYBLFjQCBYl62z,2025-12-19 20:24:14.027,0,,,0,0.00537,2550,564,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,5651,884,,GenEval
gen-1766175851-85Z4PqCygRrmHlZbYXX3,2025-12-19 20:24:11.471,0,,,,0.004303,1643,225,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,1809,523,,GenEval
gen-1766175832-NCHu0osDleOFkL7PVlOr,2025-12-19 20:23:52.828,0.001491,,,0,0,1858,383,0,843,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,17897,674,,GenEval
gen-1766175826-ZBLZEv1T6aCxS4yRSwhO,2025-12-19 20:23:46.981,0,,-0.002688,0,0.003976,2120,303,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,5167,497,,GenEval
gen-1766175819-6sHkaxee5KEIyojIW2vf,2025-12-19 20:23:39.725,0,,,0,0.017466,2982,568,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,5203,1907,,GenEval
gen-1766175816-NnLITLqc6BAgUDN17G1t,2025-12-19 20:23:36.236,0.000221,,-0.000024,0,0,749,248,0,238,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,2730,623,,GenEval
gen-1766175813-ZF3NKl3ixoWieu5ucrAr,2025-12-19 20:23:33.671,0,,,,0.002238,743,131,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,1395,905,,GenEval
gen-1766175809-UzqEba6cnZcgXwJUgzRc,2025-12-19 20:23:29.372,0,,,0,0.002684,834,370,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3322,855,,GenEval
gen-1766175804-A6ubjWVtu30h2cXOa5NN,2025-12-19 20:23:24.247,0,,,0,0.003042,449,268,0,0,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,4498,411,,GenEval
gen-1766175799-WW86IhezyQBgTMqbWEEB,2025-12-19 20:23:19.084,0.004798,,-0.000022,0,0,4563,7817,7549,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,63345,61072,,GenEval
gen-1766175793-vfYcAQZyEEE8MSjHCZCS,2025-12-19 20:23:13.857,0.000277,,-0.000023,0,0,364,455,368,154,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5141,4482,,GenEval
gen-1766175789-qtGYpsSBdist5cvONSIP,2025-12-19 20:23:09.184,0,,,0,0.022221,4142,653,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,12731,1996,,GenEval
gen-1766175787-CGtattrdZCmCgiExkmlv,2025-12-19 20:23:07.625,0.001013,,-0.000022,0,0,3701,591,430,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6130,3700,,GenEval
gen-1766175783-y06d6ysLunwdQAlzsITJ,2025-12-19 20:23:03.566,0.000559,,-0.000249,0,0,4945,433,0,2399,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4386,861,,GenEval
gen-1766175781-OXAkI86wHTG3UztBTBFw,2025-12-19 20:23:00.991,0.000705,,-0.000022,0,0,1916,690,608,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6518,5583,,GenEval
gen-1766175780-dszc6gjQwPws0XEityxV,2025-12-19 20:23:00.201,0,,-0.00432,,0.00396,4720,238,0,3840,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,2022,1030,,GenEval
gen-1766175765-mJdTuFYqoH70hWa9Qofy,2025-12-19 20:22:45.238,0,,,0,0.011179,5664,1103,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,13402,1340,,GenEval
gen-1766175759-iFGIcTARgbJRrWXLlBrT,2025-12-19 20:22:39.371,0.001005,,-0.000022,0,0,1135,1602,1521,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,20496,19939,,GenEval
gen-1766175755-duZS1jR1d0IFFxx0Womg,2025-12-19 20:22:35.628,0,,,0,0.01884,3765,503,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,7602,1647,,GenEval
gen-1766175750-X3vSB4TDSxFo60AlnNAu,2025-12-19 20:22:30.780,0.000371,,-0.000437,0,0,4950,433,0,4206,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4091,504,,GenEval
gen-1766175747-N2uCWfMQ5hF9TYFYxZ9j,2025-12-19 20:22:27.668,0,,,,0.008426,4669,259,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,2311,431,,GenEval
gen-1766175744-YkyWzWnO2WC6iVc96ceS,2025-12-19 20:22:24.814,0.000917,,-0.000022,0,0,1091,1443,1287,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,14470,12984,,GenEval
gen-1766175741-rvhFv2AP4uffI0lw021C,2025-12-19 20:22:21.083,0.000568,,-0.000022,0,0,1755,480,387,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,3618,3136,,GenEval
gen-1766175737-UKNOJpvf2Uw94STWUTbn,2025-12-19 20:22:17.889,0,,,0,0.009241,5496,749,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,8738,874,,GenEval
gen-1766175727-IrbbrCBhokMLH1ssMJYH,2025-12-19 20:22:07.365,0,,,0,0.01821,3650,484,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,7950,2152,,GenEval
gen-1766175722-Vq54G7RZ45uDLo809WoP,2025-12-19 20:22:02.433,0.000687,,-0.00006,0,0,4212,456,0,579,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,3905,840,,GenEval
gen-1766175719-9akHYTCe2mYur0TrY61m,2025-12-19 20:21:59.595,0,,-0.002016,,0.005549,4164,236,0,1792,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,2101,481,,GenEval
gen-1766175710-lzegKvlZDXsvAL2NvcRg,2025-12-19 20:21:50.680,0,,,0,0.007736,4581,631,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,7531,1136,,GenEval
gen-1766175704-InB4prV7Agk2zJd8V3LE,2025-12-19 20:21:44.284,0.002011,,-0.000022,0,0,1069,3641,3517,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,35965,35133,,GenEval
gen-1766175686-PjYXL8mGM8Sa6CCRpN1D,2025-12-19 20:21:25.999,0,,-0.001536,0,0.011304,3332,772,0,1024,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,23618,853,,GenEval
gen-1766175671-2diEa2wyXmsX3tE3uE04,2025-12-19 20:21:11.326,0,,,0,0.019044,3798,510,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,12793,1713,,GenEval
gen-1766175671-9ZUuPKpuET7nof8yXRqO,2025-12-19 20:21:11.313,0.001861,,-0.000113,0,0,992,3553,3405,759,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,32825,31750,,GenEval
gen-1766175661-errbe6iYpY1SumRio7b6,2025-12-19 20:21:01.114,0,,,0,0.007503,3633,774,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,8246,1521,,GenEval
gen-1766175655-Fo6RQNHld1W1fHaqICk3,2025-12-19 20:20:55.340,0.001193,,-0.000022,0,0,952,2052,1937,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15871,15361,,GenEval
gen-1766175655-rpciPKDDJu8A0Oy7fstI,2025-12-19 20:20:55.048,0,,,,0.005477,2622,220,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,5163,587,,GenEval
gen-1766175647-ptTGvnoJQOcINiNlLYj8,2025-12-19 20:20:47.555,0.000715,,-0.000022,0,0,1619,828,736,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,7629,7121,,GenEval
gen-1766175608-bAFEab2eJ85o3Y2EA4Ro,2025-12-19 20:20:08.451,0.00198,,,0,0,2849,413,0,43,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,42581,3847,,GenEval
gen-1766175604-EJ0ycGJRCM7EdTetW3L4,2025-12-19 20:20:04.757,0.002916,,-0.000022,0,0,3865,4333,4199,151,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,41760,40931,,GenEval
gen-1766175599-73Bt1CJSfXHAJ1YGFY4H,2025-12-19 20:19:59.600,0.000262,,-0.000023,0,0,364,426,356,154,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5018,4088,,GenEval
gen-1766175599-azFHX8UBVIUFIcqkaPI0,2025-12-19 20:19:59.354,0,,-0.002688,0,0.005124,2434,368,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,8482,343,,GenEval
gen-1766175590-K90mAClLIfBuuatg3OzP,2025-12-19 20:19:50.284,0.001244,,-0.000022,0,0,4281,822,624,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,9062,7215,,GenEval
gen-1766175589-c0TdNGLLBNJcgMCcDVH0,2025-12-19 20:19:49.323,0,,,0,0.021525,3485,738,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,8144,1698,,GenEval
gen-1766175584-LevV9Y9w1Jkm9ghTkhfx,2025-12-19 20:19:44.723,0.000471,,-0.000135,0,0,3181,405,0,1300,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,3607,754,,GenEval
gen-1766175581-wfDR5akV27hCpSaWj6Sp,2025-12-19 20:19:41.448,0,,-0.002016,,0.004554,3232,253,0,1792,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,2294,682,,GenEval
gen-1766175574-2VvHSiUiGpaMCo9v8AKk,2025-12-19 20:19:33.943,0,,,0,0.006918,4088,566,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,6070,1223,,GenEval
gen-1766175562-9a6OC8LujkNtTcqFQr1l,2025-12-19 20:19:22.929,0,,,0,0.017349,3383,480,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,8709,2001,,GenEval
gen-1766175561-W3qX2FNK2oGBMz4n55bC,2025-12-19 20:19:21.788,0.001651,,-0.000113,0,0,1030,3119,3021,759,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,27772,27027,,GenEval
gen-1766175560-NYswekjfORLXdMNG2BBY,2025-12-19 20:19:20.632,0.000201,,-0.000286,0,0,3706,151,0,2759,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,1535,607,,GenEval
gen-1766175557-ar8Jnf73ligQwiKuoUtF,2025-12-19 20:19:17.864,0,,,,0.006292,3218,227,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,1976,394,,GenEval
gen-1766175557-HLo28P2PhIa8XkUotiuP,2025-12-19 20:19:17.544,0.000559,,-0.000022,0,0,1752,463,377,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,4137,3688,,GenEval
gen-1766175548-QvSSb6VscHbMP9YWUv1G,2025-12-19 20:19:08.164,0,,,0,0.007857,3957,780,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,8727,718,,GenEval
gen-1766175541-FvejnYHZSNVzc1KLZrTe,2025-12-19 20:19:01.644,0.000851,,-0.000113,0,0,1003,1530,1432,759,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,15056,14536,,GenEval
gen-1766175537-usaLrZR8MXxfltJdiKga,2025-12-19 20:18:57.542,0,,,0,0.018069,3893,426,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,7600,2665,,GenEval
gen-1766175535-9XfaLaSM35jag43VpFxU,2025-12-19 20:18:55.341,0.000629,,-0.000022,0,0,1003,903,811,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6167,5751,,GenEval
gen-1766175511-Xu36H0VnwJu1HJyeN6Od,2025-12-19 20:18:31.700,0.001294,,-0.000022,0,0,957,2251,2142,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,23506,22744,,GenEval
gen-1766175508-eyAMlvrWeUlw6sD0fHPL,2025-12-19 20:18:28.921,0.000689,,-0.00006,0,0,2765,680,0,579,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,27732,734,,GenEval
gen-1766175505-IYFqpJU5F1Pr0pu4cRfa,2025-12-19 20:18:25.967,0,,,,0.005681,2745,225,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,1899,735,,GenEval
gen-1766175497-O3X3WmeFZAV4eDvBpyTE,2025-12-19 20:18:17.466,0,,,0,0.006383,3008,675,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,7028,1266,,GenEval
gen-1766175485-HmV00AwiNsHMpEWWVyIS,2025-12-19 20:18:05.427,0.001711,,-0.000106,0,0,1656,2972,2865,707,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,26045,25382,,GenEval
gen-1766175477-7rHeDqRfPpAMvebobkKX,2025-12-19 20:17:57.594,0,,,0,0.009472,2020,679,0,0,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,18559,1169,,GenEval
gen-1766175466-6UEwWfVw74pMkELwUxw7,2025-12-19 20:17:46.230,0,,,0,0.013674,2643,383,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,9389,1835,,GenEval
gen-1766175465-yiytWemqgpaexXBABALx,2025-12-19 20:17:45.688,0.001279,,-0.000022,0,0,1582,1972,1893,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,18711,18158,,GenEval
gen-1766175461-t1KpxX8vXq3zZM6FkFNo,2025-12-19 20:17:41.698,0.000324,,-0.000022,0,0,838,358,281,150,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,2970,2424,,GenEval
gen-1766175460-T2xQbn1BgBjI1wxnBhiF,2025-12-19 20:17:40.190,0,,,0,0.006222,3057,633,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,4998,744,,GenEval
gen-1766175457-iqUHoZzWRubrdqel70uM,2025-12-19 20:17:37.412,0.000254,,-0.000054,0,0,363,472,387,362,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,4139,3671,,GenEval
gen-1766175456-WVwhkUWdBE2xxOKBh5rh,2025-12-19 20:17:36.917,0,,,,0.004383,2123,173,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,2343,638,,GenEval
gen-1766175451-OcgyootO23kSuMfwa61O,2025-12-19 20:17:31.401,0.000339,,-0.000157,0,0,1048,574,429,1047,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,5831,3454,,GenEval
gen-1766175451-ZejqzeuQDSUI0cRm0U6z,2025-12-19 20:17:31.279,0.001656,,,0,0,2345,355,0,43,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,4748,670,,GenEval
gen-1766175443-0USFlIiFTKgLB90aQavs,2025-12-19 20:17:23.493,0,,-0.002688,0,0.004346,2329,297,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,6908,753,,GenEval
gen-1766175433-qWeWkxze52Rz1xDn35ZE,2025-12-19 20:17:13.335,0,,,0,0.021054,3453,713,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,7906,2013,,GenEval
gen-1766175428-oPvHLFi1u4nPI2rhkASm,2025-12-19 20:17:08.762,0.001701,,-0.000022,0,0,1678,2777,2400,151,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,22432,20922,,GenEval
gen-1766175428-zvW4EpQYkmRp3gpTuNVR,2025-12-19 20:17:08.022,0.000427,,-0.000024,0,0,1565,426,0,238,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4421,549,,GenEval
